Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
414	-72.44258	-233.6788	161.2362	2.226016	0.347638	0.473924	0.526076	0.182384
420	-79.71993	-242.0756	162.3557	1.408268	0.3817168	0.688065	0.311935	0.5284627
426	-96.96955	-258.8964	161.9268	1.468657	0.5742917	0.637295	0.362705	0.3728809
432	-77.96545	-236.1464	158.181	1.569468	5.524406	0.604504	0.395496	1.641048
438	-86.03787	-244.698	158.6601	1.790364	4.545346	0.750729	0.249271	1.31843
444	-74.8422	-235.6825	160.8403	1.790364	1.288325	0.54605	0.45395	0.6239042
450	-69.24218	-229.6717	160.4295	1.790364	1.901754	0.867401	0.132599	0.4562078
456	-68.04057	-228.529	160.4884	1.735525	1.901754	0.743643	0.256357	0.5030348
462	-64.25711	-226.8023	162.5452	1.531717	0.2254268	0.523671	0.476329	0.3533955
468	-61.15733	-223.5817	162.4243	0.634739	0.2210643	0.43317	0.56683	1.634035
474	-65.77357	-227.7726	161.999	0.1851501	0.1623261	0.196896	0.803104	2.34156
480	-72.56233	-234.2955	161.7332	0.4656572	0.1934191	0.469876	0.530124	2.26871
486	-77.5991	-238.7907	161.1916	0.7115117	0.5423246	0.61471	0.38529	1.977724
492	-70.34439	-233.3753	163.0309	0.8355409	0.1428251	0.742083	0.257917	1.200106
498	-67.67222	-229.5594	161.8871	0.5886262	0.5874912	0.669587	0.330413	1.528207
504	-69.73434	-232.2946	162.5603	0.4905333	0.5147161	0.521083	0.478917	1.158359
510	-69.6499	-230.8496	161.1997	0.1880963	0.4838052	0.270909	0.729091	2.374322
516	-67.93633	-229.3779	161.4415	0.1866028	0.3430557	0.695265	0.304735	2.390944
522	-78.59947	-238.7075	160.108	0.6475253	0.4118994	0.543473	0.456527	2.845123
528	-74.47833	-236.5166	162.0382	1.240304	0.413034	0.936334	0.0636662	1.113512
534	-80.95174	-243.7219	162.7701	0.6527932	0.2434944	0.558415	0.441585	1.311509
540	-76.35824	-234.8151	158.4568	0.4975015	0.9475022	0.92307	0.0769296	3.478727
546	-64.25715	-226.8198	162.5627	0.6962356	0.3644442	0.551592	0.448408	1.214498
552	-64.8223	-227.3632	162.5409	1.02086	0.2746342	0.601164	0.398836	1.126009
558	-70.56166	-233.1646	162.603	1.508344	0.1852801	0.617193	0.382807	0.8101878
564	-69.86386	-231.8153	161.9514	1.604678	0.4948121	0.782714	0.217286	0.5459403
570	-77.81237	-239.6103	161.7979	1.634876	0.5686763	0.661174	0.338826	0.5748963
576	-74.44806	-236.7238	162.2758	1.092989	0.3773179	0.265099	0.734901	1.094507
582	-74.106	-236.1735	162.0675	1.110131	0.4253784	0.589918	0.410082	1.18246
588	-80.18475	-242.845	162.6603	1.130469	0.2723172	0.785378	0.214622	0.9053188
594	-89.07606	-249.9179	160.8418	1.388363	1.115358	0.65616	0.34384	1.244895
600	-83.5024	-245.7541	162.2518	0.6865142	0.5209472	0.650369	0.349631	1.246148
606	-84.94462	-247.3166	162.372	0.6141052	0.4093192	0.671334	0.328666	1.36508
612	-91.78327	-253.7758	161.9925	0.6831859	0.6151954	0.256958	0.743042	1.343853
618	-88.18415	-249.7925	161.6084	0.7612872	0.9044625	0.439526	0.560474	1.302772
624	-83.66298	-245.6697	162.0068	0.6114673	0.6946673	0.197217	0.802783	1.302772
630	-70.53484	-231.4299	160.8951	0.2147229	0.6137782	0.726998	0.273002	2.42242
636	-76.03973	-237.9644	161.9246	0.1462511	0.6067231	0.275325	0.724675	1.797872
642	-67.72856	-230.0457	162.3172	0.642571	0.3528681	0.728691	0.271309	1.472365
648	-74.30675	-236.3679	162.0612	0.921215	0.5925832	0.763781	0.236219	1.112335
654	-74.86529	-236.9966	162.1313	0.7938024	0.3128021	0.449537	0.550463	1.563326
660	-78.91436	-240.7398	161.8255	0.5463657	0.3487815	0.794745	0.205255	1.89742
666	-76.56261	-237.5258	160.9632	0.5628939	0.7837074	0.794745	0.205255	2.00995
